code	lc	product_name_ca	product_name_de	product_name_en	product_name_es	product_name_fi	product_name_fr	product_name_it	product_name_nl	product_name_pt	product_name_sv	product_name_tr	generic_name_ca	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_nl	generic_name_pt	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fi	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_ro	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	lactose_value	lactose_unit	lactose_prepared_value	lactose_prepared_unit	vitamin-c_value	vitamin-c_unit	potassium_value	potassium_unit	phosphorus_value	phosphorus_unit	zinc_value	zinc_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_4_material	packaging_5_material	nutriscore_score_producer	nutriscore_grade_producer	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
8435059519166	es				Pernil cuit extra/Jamon dulce extra																					Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Sin colorantes, Sin lactosa	en:no-gluten,en:no-colorings,en:no-lactose	España	en:spain			0																									100g	100g					131	kcal			6.3000001907349	g			2.2999999523163	g			1.1000000238419	g			1.1000000238419	g					18	g			1.9	g			0.76	g					131	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	11	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
8437004416551	en				Blancafort BIO organic Jamon Cocido Extra		Bio organic jamón cocido ecológico sin gluten sin lactosa																	Blancafort	blancafort	Meats and their products, Prepared meats, Hams, White hams	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	No gluten, Organic, EU Organic, Catalan Council of Organic Production, ES-ECO-019-CT, Green Dot, No lactose	en:no-gluten,en:organic,en:eu-organic,en:catalan-council-of-organic-production,en:es-eco-019-ct,en:green-dot,en:no-lactose	France, Spain	en:france,en:spain			0												Jamón de cerdo 91%) con certificado ecológico, agua, sal, azúcar ecológico, aroma ecológico y antioxidante (ácido ascórbico)Puede contener trazas de * Ingredientes procedentes de agricultura ecológica. MANTENER ENTRE 0° Y 4°C Lote: 003538 Consumir preferentemente antes de: 30/09/23													100g	100g	473	kJ			113	kcal			3.5	g			1.2	g			1.3	g			1.2	g					19	g			1.2	g			0.48	g					473	kJ																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	b	2	d	27	1	28925	-5	-15	1	15									App - elcoco, App - yuka, Apps, App - El CoCo, App - smoothie-openfoodfacts
8410320353304	es				Bocadillo Jamón Cocido															190 g				Campofrio	campofrio	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain			0																									100g	100g					101	kcal			3	g			1.2	g			1.5	g			1.5	g					17	g			2.2	g			0.88	g					101	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	11	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
8410843130406	es				jamon cocizo extra															2 x 180 g						Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain			0																									100g	100g					92.5	kcal			1.5	g			0.5	g			1.5	g			1.3	g					18	g			1.9	g			0.76	g					92.5	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
2968454003054	es				Queso cremoso																					Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Ecológico, Ecológico UE, Consejo Catalán de la Producción Agraria Ecológica, ES-ECO-019-CT, FSC, FSC Mixto	en:organic,en:eu-organic,en:catalan-council-of-organic-production,en:es-eco-019-ct,en:fsc,en:fsc-mix	España	en:spain			0							FSC-C125435	fsc-c125435																	100g	100g					365	kcal			33	g			23	g			1	g			0	g					16	g			1.5	g			0.6	g					365	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	20	d	27	1	28925	-5	-15	1	15									App - yuka, Apps
8431876291056	es				Jamón cocido extra ecológico															100 g				Carrefour Bio,Carrefour	carrefour-bio,carrefour	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido, Jamón cocido de cerdo	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams,es:jamon-cocido-de-cerdo	Sin gluten, Ecológico, Consejo Catalán de la Producción Agraria Ecológica, Sin lactosa, Nutriscore, Nutriscore B	en:no-gluten,en:organic,en:catalan-council-of-organic-production,en:no-lactose,en:nutriscore,en:nutriscore-grade-b	España	en:spain	Carrefour	carrefour	0												Jamón de cerdo * (91%), agua, sal marina, azúcar*, especias* y antioxidante (ácido ascórbico). * Ingredientes de producción ecológica.								en:None	en:none	Soja	en:soybeans		100g	100g	559	kJ			133	kcal			6	g			2.1	g			1.8	g			0.7	g			0	g	18	g			1.1	g			0.44	g					559	kJ																			0	g																	en:processed-meat	en:fish-meat-eggs,en:processed-meat	3	en:3-processed-foods	b	2	e	12	1	28925	-5	-15	1	0									App - yuka, Apps, Producers, Producer - carrefour-espana
8414620096596	es				Jamón curado															80 g				Salgot	salgot	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham	Sin gluten, Ecológico, Consejo Catalán de la Producción Agraria Ecológica	en:no-gluten,en:organic,en:catalan-council-of-organic-production	España	en:spain			0																									100g	100g					324	kcal			20	g			6	g			1	g			1	g					35	g			5.4	g			2.16	g					324	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	19	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
8410783339389	es				Jamón cocido bio																			Noel	noel	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Ecológico, Ecológico UE, Consejo Catalán de la Producción Agraria Ecológica, ES-ECO-019-CT, Punto Verde, Sin lactosa	en:no-gluten,en:organic,en:eu-organic,en:catalan-council-of-organic-production,en:es-eco-019-ct,en:green-dot,en:no-lactose	España	en:spain			0																									100g	100g					108	kcal			3.5	g			1.2	g			0.5	g			0.5	g					19	g			1.8	g			0.72	g					108	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	d	27	1	28925	-5	-15	1	15									App - elcoco, Apps, App - yuka, App - El CoCo
8436583391389	es						Jamón cocido extra ecológico lonchas sin gluten sin lactosa																			Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Ecológico, Ecológico UE, Consejo Catalán de la Producción Agraria Ecológica, Sin lactosa	en:organic,en:eu-organic,en:catalan-council-of-organic-production,en:no-lactose	Francia, España	en:france,en:spain			0		España	en:spain																						100g	100g					111	kcal			3.6	g			1.2	g			0.4	g			0.2	g					20	g			1.7	g			0.68	g					111	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	d	35	1	28925	3	-15	1	15									App - yuka, Apps, app-elcoco
8480024811127	es				Jamon cocido															260 gr				Alteza	alteza	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Sin gluten	en:no-gluten	España	en:spain	Alteza	alteza	0																									100g	100g					106	kcal			4	g			1.2	g			2	g			2	g					15.5	g			2	g			0.8	g					106	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	5	e	12	1	28925	-5	-15	1	0									App - yuka, Apps, App - smoothie-openfoodfacts
8480012016848	es				Jamón serrano en lonchas																			Eliges	eliges	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham	Sin gluten, Especialidad tradicional garantizada	en:no-gluten,en:tsg	España	en:spain			0																									100g	100g					250	kcal			14	g			5.9	g			0.9	g			0.5	g					30	g			4.5	g			1.8	g					250	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	18	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
8435115036033	es				Jamón serrano																			Grupo León	grupo-leon	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham	Especialidad tradicional garantizada	en:tsg	España	en:spain			0																									100g	100g					214	kcal			9.5	g			3.4	g			0.5	g			0	g					31.5	g			5	g			2	g					214	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	15	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
8425545117815	es				Jamón serrano															80 g				Boadas	boadas	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham	Especialidad tradicional garantizada	en:tsg	España	en:spain			0																									100g	100g					300	kcal			20	g			7.2	g			0.1	g			0.1	g					30	g			2.8	g			1.12	g					300	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	20	e	-6	1	28845	3	-15	1	0									App - yuka, Apps, App - El CoCo
00569024500120002844	es				Jamón serrano																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham	Punto Verde, Especialidad tradicional garantizada	en:green-dot,en:tsg	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					229	kcal			11	g			3.9	g			0.5	g			0	g					32	g			5	g			2	g					229	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	15	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
8431876321807	en			Jamón Serrano Reserva	Jamón Serrano reserva															300 g				Carrefour	carrefour	Meats and their products, Prepared meats, Hams, Cured hams, Dried hams, Spanish meat products, Serrano ham	en:meats-and-their-products,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham	Green Dot, TSG	en:green-dot,en:tsg	Spain	en:spain	Carrefour	carrefour	0																									100g	100g					234	kcal			12	g			4	g			1.5	g			1.5	g					30	g			5.2	g			2.08	g					234	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	15	e	-6	1	28845	3	-15	1	0									App - yuka, Apps, App - El CoCo, App - Waistline
8414807551962	es				Jamón Serrano Gran Reserva																					Productos a base de carne, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano	en:meats-and-their-products,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham	Especialidad tradicional garantizada	en:tsg	España	en:spain			0																									100g	100g					265	kcal			15	g			5	g			0.5	g			0.5	g					32	g			4.75	g			1.9	g					265	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	17	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
8422410135394	es				Pernil serrano 50% Raça Duroc															80 gramos				Bonpreu	bonpreu	Productos a base de carne, Embutidos, Jamón, Jamón de país, Embutidos curados, Jamones secos, Productos cárnicos españoles, Jamón Serrano	en:meats-and-their-products,en:prepared-meats,en:hams,en:cured-hams,en:cured-sausages,en:dried-hams,en:spanish-meat-products,en:serrano-ham	Punto Verde, Especialidad tradicional garantizada	en:green-dot,en:tsg	España	en:spain	Bonpreu	bonpreu	0												"INGREDIENTS Pernil de porc 50 % duroc (152 g de pernil per elaborar 100 g de producte), sal, antioxidant (ascorbat sòdic) i conservadors (nitrit sòdic i nitrat potàssic). Pot contenir llet i soja."													100g	100g					300	kcal			20	g			7.2	g			0.5	g			0.5	g					30	g			4	g			1.6	g					300	kcal																						en:pot															en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	20	e	-1		28845	3	-10	0	0									App - yuka, Apps, App - smoothie-openfoodfacts
8410060782006	es				Jamón Serrano Reserva															120 g						Productos a base de carne, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano	en:meats-and-their-products,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham	Punto Verde, Especialidad tradicional garantizada	en:green-dot,en:tsg	España	en:spain			0																									100g	100g					234	kcal			12	g			4	g			1.5	g			1.5	g					30	g			0	g			0	g					234	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	b	0	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
24080880	es				Jamón Serrano Gran Reserva															240 g				Campo de los Nogales	campo-de-los-nogales	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham	Sin gluten, Punto Verde, Especialidad tradicional garantizada	en:no-gluten,en:green-dot,en:tsg	España	en:spain			0																									100g	100g					342	kcal			24.2	g			10.3	g			1	g			0.5	g					31	g			6	g			2.4	g					342	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	24	e	-6	1	28845	3	-15	1	0									App - yuka, Apps, App - elcoco, App - El CoCo
00703728800119001368	es				Jamón serrano medias lonchas																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham	Especialidad tradicional garantizada	en:tsg	España	en:spain			0																									100g	100g					264	kcal			15.5	g			5.6	g			0.5	g			0	g					30.5	g			5.1	g			2.04	g					264	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	18	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00703730200119001354	es				Jamón serrano medias lonchas																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham	Especialidad tradicional garantizada	en:tsg	España	en:spain			0																									100g	100g					264	kcal			15.5	g			5.6	g			0.5	g			0	g					30.5	g			5.1	g			2.04	g					264	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	18	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00703732900119001498	es				Jamón serrano medias lonchas																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham	Punto Verde, Especialidad tradicional garantizada	en:green-dot,en:tsg	España	en:spain			0																									100g	100g					264	kcal			15.5	g			5.6	g			0.5	g			0	g					30.5	g			5.1	g			2.04	g					264	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	18	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00586432600120001662	es				Finísimo de jamón serrano																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano	en:meats-and-their-products,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham	Sin gluten, Punto Verde, Especialidad tradicional garantizada	en:no-gluten,en:green-dot,en:tsg	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					229	kcal			11	g			3.9	g			0.5	g			0	g					32	g			5	g			2	g					229	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	15	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00703701500121001372	es				Jamón serrano medias lonchas																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano	en:meats-and-their-products,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham	Punto Verde, Especialidad tradicional garantizada	en:green-dot,en:tsg	España	en:spain			0																									100g	100g					229	kcal			11	g			3.9	g			0.5	g			0	g					32	g			5	g			2	g					229	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	15	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00703707000121001364	es				Jamón serrano medias lonchas																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano	en:meats-and-their-products,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham	Punto Verde, Especialidad tradicional garantizada	en:green-dot,en:tsg	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					229	kcal			11	g			3.9	g			0.5	g			0	g					32	g			6	g			2.4	g					229	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	15	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
